UserName,AccY,AccX,AccZ,Activity
Rikhil,12.03,1.57,-0.29964766,Upstairs
Rikhil,11.45,-9.04,2.4108016,Upstairs
Rikhil,4.67,-10.15,-2.3018389,Upstairs
Rikhil,7.16,-3.17,0.040861044,Upstairs
Rikhil,7.89,-3.76,0.040861044,Upstairs
Rikhil,7.89,-3.76,0.040861044,Upstairs
Rikhil,6.32,-3.6,-0.50395286,Upstairs
Rikhil,5.79,-3.26,-0.84446156,Upstairs
Rikhil,6.51,-2.68,-0.95342433,Upstairs
Rikhil,12.87,-5.56,-1.6889231,Upstairs
Rikhil,11.69,-0.38,2.982856,Upstairs
Rikhil,8.96,-4.86,-2.9147543999999996,Upstairs
Rikhil,10.69,-2.96,-0.040861044,Upstairs
Rikhil,5.94,-6.85,-0.46309182,Upstairs
Rikhil,7.4,-5.79,-1.334794,Upstairs
Rikhil,9.81,-3.6,-1.3756552,Upstairs
Rikhil,7.5,-2.53,-1.4165162,Upstairs
Rikhil,8.96,-5.86,-1.9885708,Upstairs
Rikhil,11.22,-4.67,-1.9885708,Upstairs
Rikhil,12.98,-4.25,1.1849703,Upstairs
Rikhil,13.57,-6.09,5.0531489999999994,Upstairs
Rikhil,10.23,-1.5,-0.84446156,Upstairs
Rikhil,13.72,-2.79,1.7570249,Upstairs
Rikhil,11.65,-9.81,0.53119355,Upstairs
Rikhil,4.67,-8.5,-1.8387468999999996,Upstairs
Rikhil,7.82,-2.53,-1.7978859,Upstairs
Rikhil,9.53,-2.64,1.7978859,Upstairs
Rikhil,8.43,-4.37,-0.3405087,Upstairs
Rikhil,5.86,-4.67,-1.9204689999999998,Upstairs
Rikhil,6.28,-3.21,-1.8796080000000002,Upstairs
Rikhil,4.99,-1.73,3.8273177000000005,Upstairs
Rikhil,16.04,-7.12,-4.9850473,Upstairs
Rikhil,11.5,-1.73,3.0645783,Upstairs
Rikhil,3.49,-3.02,-2.7240696,Upstairs
Rikhil,9.34,-5.43,-1.6889231,Upstairs
Rikhil,8.16,-3.34,-0.84446156,Upstairs
Rikhil,7.63,-3.83,-0.7627395,Upstairs
Rikhil,9.38,-3.79,-0.88532263,Upstairs
Rikhil,9.19,-3.17,-0.9125633,Upstairs
Rikhil,9.47,-5.01,-1.2258313,Upstairs
Rikhil,10.5,-4.48,-2.5333846,Upstairs
Rikhil,11.88,-6.32,-0.29964766,Upstairs
Rikhil,12.95,-10.5,5.175732,Upstairs
Rikhil,8.24,-3.3,-0.61291564,Upstairs
Rikhil,13.02,1.5,-3.5685309999999997,Upstairs
Rikhil,14.29,-8.08,3.9499009,Upstairs
Rikhil,5.79,-10.11,-1.525479,Upstairs
Rikhil,6.28,-4.86,-0.3405087,Upstairs
Rikhil,10.46,-2.56,1.4573771999999998,Upstairs
Rikhil,8.16,-4.37,1.5390993,Upstairs
Rikhil,4.56,-3.21,-3.0645783,Upstairs
Rikhil,4.99,-4.86,-0.7218784,Upstairs
Rikhil,9.89,-2.11,-3.9499009,Upstairs
Rikhil,12.57,-0.04,-2.0294318,Upstairs
Rikhil,17.31,-2.3,2.5333846,Upstairs
Rikhil,3.15,1.31,-3.4868089999999996,Upstairs
Rikhil,10.88,-5.67,-3.214402,Upstairs
Rikhil,9.89,-4.67,0.92618364,Upstairs
Rikhil,6.51,-5.33,-0.5720546,Upstairs
Rikhil,8.58,-6.4,-2.3699405,Upstairs
Rikhil,8.62,-4.1,-1.8796080000000002,Upstairs
Rikhil,8.2,-2.96,-1.4982381999999999,Upstairs
Rikhil,7.7,-3.57,-1.2258313,Upstairs
Rikhil,7.7,-5.13,-1.7978859,Upstairs
Rikhil,8.35,-4.4,-1.1168685,Upstairs
Rikhil,8.92,-3.36,-0.95342433,Upstairs
Rikhil,10.53,-2.91,-0.8036005,Upstairs
Rikhil,11.37,-2.18,0.42223078,Upstairs
Rikhil,13.67,-4.59,3.990762,Upstairs
Rikhil,9.23,-9.96,2.8738932999999998,Upstairs
Rikhil,10.92,-10.08,-2.4925237,Upstairs
Rikhil,14.29,-5.41,3.990762,Upstairs
Rikhil,12.34,-5.33,-3.1054392,Upstairs
Rikhil,7.93,-3.49,0.88532263,Upstairs
Rikhil,8.35,-2.68,-0.23154591,Upstairs
Rikhil,6.36,-2.03,-0.61291564,Upstairs
Rikhil,2.76,0.61,-0.61291564,Upstairs
Rikhil,8.05,2.68,-0.3405087,Upstairs
Rikhil,5.86,-4.9,6.3198414000000005,Upstairs
Rikhil,14.37,-7.59,-9.193735,Upstairs
Rikhil,17.43,-5.94,-1.7570249,Upstairs
Rikhil,5.79,-0.5,5.243834,Upstairs
Rikhil,7.16,-6.7,-1.9885708,Upstairs
Rikhil,6.82,-4.1,-2.2609777,Upstairs
Rikhil,6.74,-3.17,-1.0760075,Upstairs
Rikhil,8.08,-4.52,-0.14982383,Upstairs
Rikhil,8.24,-4.37,-1.56634,Upstairs
Rikhil,9.15,-4.99,-2.4108016,Upstairs
Rikhil,11.8,-5.05,-2.5606253,Upstairs
Rikhil,13.06,-4.33,-0.27240697,Upstairs
Rikhil,13.25,-6.28,1.1168685,Upstairs
Rikhil,11.14,-10.04,4.3312707,Upstairs
Rikhil,10.5,-1.12,-1.6480621,Upstairs
Rikhil,11.56,-3.53,4.4810944,Upstairs
Rikhil,5.83,-10.8,1.6480621,Upstairs
Rikhil,6.51,-7.16,-3.6774937999999993,Upstairs
Rikhil,10.38,-2.34,3.9090397000000006,Upstairs
Rikhil,8.2,-1.95,0.38136974,Upstairs
Rikhil,4.48,-3.36,-2.1792557,Upstairs
Rikhil,4.82,-1.31,-1.2258313,Upstairs
Rikhil,9.47,-1.42,2.070293,Upstairs
Rikhil,12.83,-5.05,-3.2961242,Upstairs
Rikhil,16.09,-2.18,8.117727,Upstairs
Rikhil,3.21,-2.18,-2.8330324,Upstairs
Rikhil,7.4,-6.4,-3.2552630000000002,Upstairs
Rikhil,7.4,-6.4,-3.2552630000000002,Upstairs
Rikhil,9.04,-3.34,-0.95342433,Upstairs
Rikhil,6.47,-5.75,-0.10896278,Upstairs
Rikhil,8.47,-4.02,-0.8036005,Upstairs
Rikhil,8.5,-2.56,-1.334794,Upstairs
Rikhil,7.46,-5.18,-2.6014863999999998,Upstairs
Rikhil,10.38,-7.74,-1.525479,Upstairs
Rikhil,13.76,-4.33,0.3405087,Upstairs
Rikhil,16.78,-4.18,0.5720546,Upstairs
Rikhil,12.57,-6.32,2.152015,Upstairs
Rikhil,8.85,-6.7,2.3018389,Upstairs
Rikhil,9.23,-2.03,-1.8387468999999996,Upstairs
Rikhil,7.82,-8.2,2.7921712000000003,Upstairs
Rikhil,6.28,-6.7,-0.95342433,Upstairs
Rikhil,11.88,-1.95,-3.173541,Upstairs
Rikhil,9.62,-4.02,-0.6537767,Upstairs
Rikhil,8.85,-5.18,-0.6946376999999999,Upstairs
Rikhil,2.53,-1.46,-1.4165162,Upstairs
Rikhil,2.6,-1.65,3.1054392,Upstairs
Rikhil,10.34,-5.98,-7.9679036,Upstairs
Rikhil,16.51,-5.28,-3.4050870000000004,Upstairs
Rikhil,9.85,-1.31,2.8738932999999998,Upstairs
Rikhil,7.12,-7.59,-2.4925237,Upstairs
Rikhil,7.35,-5.6,-2.6014863999999998,Upstairs
Rikhil,10.42,-2.98,-1.56634,Upstairs
Rikhil,9.15,-3.41,-1.6480621,Upstairs
Rikhil,8.35,-6.66,-1.7297841,Upstairs
Rikhil,9.15,-8.81,0.10896278,Upstairs
Rikhil,14.33,-6.59,0.42223078,Upstairs
Rikhil,14.33,1.42,0.88532263,Upstairs
Rikhil,13.18,1.54,4.4810944,Upstairs
Rikhil,10.88,-9.58,-0.95342433,Upstairs
Rikhil,2.34,-10.65,-1.6889231,Upstairs
Rikhil,7.12,-3.06,-3.9090397000000006,Upstairs
Rikhil,12.03,-1.23,4.6036777,Upstairs
Rikhil,7.08,-3.41,-1.334794,Upstairs
Rikhil,7.67,-4.75,-1.0351465,Upstairs
Rikhil,5.37,-2.14,-3.2961242,Upstairs
Rikhil,2.79,-5.24,4.4810944,Upstairs
Rikhil,14.52,-7.25,-5.625203599999999,Upstairs
Rikhil,14.67,0.61,6.2789803,Upstairs
Rikhil,4.6,-3.02,-2.070293,Upstairs
Rikhil,5.63,-6.32,-3.0645783,Upstairs
Rikhil,8.01,-5.6,-2.2609777,Upstairs
Rikhil,7.59,-5.79,0.27240697,Upstairs
Rikhil,8.24,-6.05,0.38136974,Upstairs
Rikhil,9.47,-5.82,-1.2258313,Upstairs
Rikhil,7.67,-4.14,-1.9885708,Upstairs
Rikhil,9.85,-6.43,-0.88532263,Upstairs
Rikhil,13.53,-7.46,3.7864565999999997,Upstairs
Rikhil,12.57,-5.6,3.5276701,Upstairs
Rikhil,11.37,-1.69,-1.3756552,Upstairs
Rikhil,12.11,-7.16,2.2201166000000003,Upstairs
Rikhil,4.1,-9.72,0.040861044,Upstairs
Rikhil,4.9,-6.82,-0.6946376999999999,Upstairs
Rikhil,11.37,-1.69,0.0,Upstairs
Rikhil,6.7,-4.79,-0.08172209,Upstairs
Rikhil,6.59,-4.33,-0.6946376999999999,Upstairs
Rikhil,5.09,-2.18,-4.440233,Upstairs
Rikhil,6.17,-3.17,3.7183550000000003,Upstairs
Rikhil,14.29,-5.67,-3.8681788,Upstairs
Rikhil,10.57,-3.72,1.7978859,Upstairs
Rikhil,10.15,-4.94,0.040861044,Upstairs
Rikhil,8.73,-4.1,-0.50395286,Upstairs
Rikhil,5.86,-4.4,-1.1849703,Upstairs
Rikhil,7.4,-5.63,-0.9942854,Upstairs
Rikhil,9.34,-3.98,-1.2666923,Upstairs
Rikhil,9.0,-3.15,-1.7570249,Upstairs
Rikhil,7.16,-4.59,-0.95342433,Upstairs
Rikhil,8.2,-5.2,-1.6480621,Upstairs
Rikhil,9.19,-4.71,-0.42223078,Upstairs
Rikhil,8.05,-6.93,0.92618364,Upstairs
Rikhil,7.4,-6.13,-1.56634,Upstairs
Rikhil,9.72,-5.52,-0.61291564,Upstairs
Rikhil,17.43,-4.99,0.5720546,Upstairs
Rikhil,14.86,-7.46,1.7978859,Upstairs
Rikhil,9.58,-7.01,4.2086873,Upstairs
Rikhil,10.19,-3.64,-0.040861044,Upstairs
Rikhil,12.41,-6.59,-2.3699405,Upstairs
Rikhil,6.97,-7.4,2.152015,Upstairs
Rikhil,2.41,-8.39,-1.1441092,Upstairs
Rikhil,3.6,-4.56,0.3405087,Upstairs
Rikhil,5.22,-3.11,1.0760075,Upstairs
Rikhil,10.76,-2.91,1.4982381999999999,Upstairs
Rikhil,3.83,-4.37,-1.1849703,Upstairs
Rikhil,7.82,-2.34,-0.8036005,Upstairs
Rikhil,8.5,-4.33,0.95342433,Upstairs
