UserName,AccY,AccX,AccZ,Activity
Rikhil,10.76,1.38,-0.88532263,Downstairs
Rikhil,5.6,1.08,1.2258313,Downstairs
Rikhil,6.85,0.99,-1.4165162,Downstairs
Rikhil,5.79,1.08,-1.4982381999999999,Downstairs
Rikhil,7.82,2.72,0.040861044,Downstairs
Rikhil,11.18,-0.15,6.0882955,Downstairs
Rikhil,14.9,2.64,3.336985,Downstairs
Rikhil,14.86,3.02,-2.7513103,Downstairs
Rikhil,16.36,3.11,-2.3699405,Downstairs
Rikhil,15.21,4.44,-0.84446156,Downstairs
Rikhil,14.6,2.07,-1.9477096999999999,Downstairs
Rikhil,9.58,2.87,-0.14982383,Downstairs
Rikhil,7.63,3.57,1.8387468999999996,Downstairs
Rikhil,9.0,4.56,4.099725,Downstairs
Rikhil,7.16,10.12,-0.8036005,Downstairs
Rikhil,6.97,13.25,0.9942854,Downstairs
Rikhil,7.74,11.37,-0.040861044,Downstairs
Rikhil,8.73,10.15,-4.7943625,Downstairs
Rikhil,11.75,8.69,-5.8158884,Downstairs
Rikhil,10.31,7.93,-6.5513873,Downstairs
Rikhil,12.11,5.28,-6.5922484,Downstairs
Rikhil,8.5,3.95,-1.2666923,Downstairs
Rikhil,7.01,3.64,-0.08172209,Downstairs
Rikhil,7.78,0.19,2.7240696,Downstairs
Rikhil,6.93,-1.12,7.8861814,Downstairs
Rikhil,5.67,3.95,1.9477096999999999,Downstairs
Rikhil,7.44,5.24,4.290409599999999,Downstairs
Rikhil,5.37,-0.99,7.3549875999999985,Downstairs
Rikhil,5.43,3.49,5.829509,Downstairs
Rikhil,5.75,5.28,4.8216033,Downstairs
